Episode 366/2000 => steps=575, reward=12064.540, coverage=81/100 (81.0%)
Episode 367/2000 => steps=1000, reward=20565.740, coverage=77/100 (77.0%)
Episode 368/2000 => steps=671, reward=13698.940, coverage=72/100 (72.0%)
Episode 369/2000 => steps=1000, reward=17859.390, coverage=82/100 (82.0%)
Episode 370/2000 => steps=583, reward=10296.280, coverage=60/100 (60.0%)
Episode 371/2000 => steps=689, reward=14219.280, coverage=72/100 (72.0%)
Episode 372/2000 => steps=666, reward=11543.220, coverage=66/100 (66.0%)
Episode 373/2000 => steps=535, reward=8767.980, coverage=68/100 (68.0%)
Episode 374/2000 => steps=638, reward=13659.840, coverage=75/100 (75.0%)
Episode 375/2000 => steps=975, reward=20597.720, coverage=81/100 (81.0%)
Episode 376/2000 => steps=886, reward=15953.310, coverage=82/100 (82.0%)
Episode 377/2000 => steps=901, reward=16032.720, coverage=68/100 (68.0%)
Episode 378/2000 => steps=1000, reward=18909.150, coverage=76/100 (76.0%)
Episode 379/2000 => steps=769, reward=14619.780, coverage=79/100 (79.0%)
Episode 380/2000 => steps=1000, reward=20116.370, coverage=86/100 (86.0%)
Episode 381/2000 => steps=1000, reward=18395.420, coverage=81/100 (81.0%)
Episode 382/2000 => steps=892, reward=18800.550, coverage=73/100 (73.0%)
Episode 383/2000 => steps=969, reward=18710.340, coverage=80/100 (80.0%)
Episode 384/2000 => steps=524, reward=11251.480, coverage=68/100 (68.0%)
Episode 385/2000 => steps=1000, reward=18658.470, coverage=71/100 (71.0%)
Episode 386/2000 => steps=568, reward=11877.360, coverage=81/100 (81.0%)
Episode 387/2000 => steps=630, reward=11659.330, coverage=69/100 (69.0%)
Episode 388/2000 => steps=775, reward=14168.070, coverage=68/100 (68.0%)
Episode 389/2000 => steps=749, reward=15150.790, coverage=77/100 (77.0%)
Episode 390/2000 => steps=671, reward=12350.440, coverage=70/100 (70.0%)
Episode 391/2000 => steps=1000, reward=19550.480, coverage=73/100 (73.0%)
Episode 392/2000 => steps=908, reward=18322.550, coverage=80/100 (80.0%)
Episode 393/2000 => steps=1000, reward=18126.900, coverage=79/100 (79.0%)
Episode 394/2000 => steps=842, reward=15930.810, coverage=68/100 (68.0%)
Episode 395/2000 => steps=899, reward=20548.100, coverage=79/100 (79.0%)
Episode 396/2000 => steps=681, reward=15199.340, coverage=76/100 (76.0%)
Episode 397/2000 => steps=1000, reward=18992.480, coverage=78/100 (78.0%)
Episode 398/2000 => steps=946, reward=18429.610, coverage=78/100 (78.0%)
Episode 399/2000 => steps=782, reward=12951.610, coverage=65/100 (65.0%)
Episode 400/2000 => steps=749, reward=13415.140, coverage=73/100 (73.0%)
Episode 401/2000 => steps=690, reward=11343.380, coverage=58/100 (58.0%)
Episode 402/2000 => steps=1000, reward=19590.980, coverage=92/100 (92.0%)
Episode 403/2000 => steps=878, reward=17086.640, coverage=80/100 (80.0%)
Episode 404/2000 => steps=737, reward=15767.170, coverage=81/100 (81.0%)
Episode 405/2000 => steps=1000, reward=19674.400, coverage=74/100 (74.0%)
Episode 406/2000 => steps=1000, reward=18514.410, coverage=73/100 (73.0%)
Episode 407/2000 => steps=508, reward=9323.620, coverage=59/100 (59.0%)
Episode 408/2000 => steps=1000, reward=19717.630, coverage=77/100 (77.0%)
Episode 409/2000 => steps=1000, reward=20792.780, coverage=73/100 (73.0%)
Episode 410/2000 => steps=983, reward=19648.170, coverage=71/100 (71.0%)
Episode 411/2000 => steps=718, reward=14839.860, coverage=75/100 (75.0%)
Episode 412/2000 => steps=643, reward=12045.130, coverage=75/100 (75.0%)
Episode 413/2000 => steps=831, reward=16919.320, coverage=79/100 (79.0%)
Episode 414/2000 => steps=1000, reward=21343.600, coverage=72/100 (72.0%)
Episode 415/2000 => steps=883, reward=16502.690, coverage=71/100 (71.0%)
Episode 416/2000 => steps=1000, reward=19182.250, coverage=72/100 (72.0%)
Episode 417/2000 => steps=613, reward=12803.940, coverage=71/100 (71.0%)
Episode 418/2000 => steps=541, reward=9325.410, coverage=68/100 (68.0%)
Episode 419/2000 => steps=1000, reward=18467.780, coverage=84/100 (84.0%)
Episode 420/2000 => steps=1000, reward=21356.020, coverage=79/100 (79.0%)
Episode 421/2000 => steps=1000, reward=19918.050, coverage=77/100 (77.0%)
Episode 422/2000 => steps=800, reward=13921.560, coverage=66/100 (66.0%)
Episode 423/2000 => steps=880, reward=15199.890, coverage=70/100 (70.0%)
Episode 424/2000 => steps=620, reward=14280.490, coverage=79/100 (79.0%)
Episode 425/2000 => steps=759, reward=17738.280, coverage=81/100 (81.0%)
Episode 426/2000 => steps=845, reward=18164.730, coverage=83/100 (83.0%)
Episode 427/2000 => steps=645, reward=12739.810, coverage=78/100 (78.0%)
Episode 428/2000 => steps=807, reward=16769.740, coverage=68/100 (68.0%)
Episode 429/2000 => steps=546, reward=9910.450, coverage=70/100 (70.0%)
Episode 430/2000 => steps=903, reward=18400.350, coverage=78/100 (78.0%)
Episode 431/2000 => steps=783, reward=19451.330, coverage=82/100 (82.0%)
Episode 432/2000 => steps=765, reward=16639.920, coverage=77/100 (77.0%)
Episode 433/2000 => steps=792, reward=17022.520, coverage=76/100 (76.0%)
Episode 434/2000 => steps=1000, reward=20279.200, coverage=86/100 (86.0%)
Episode 435/2000 => steps=583, reward=11383.800, coverage=75/100 (75.0%)
Episode 436/2000 => steps=543, reward=8517.010, coverage=57/100 (57.0%)
Episode 437/2000 => steps=1000, reward=21587.850, coverage=85/100 (85.0%)
Episode 438/2000 => steps=1000, reward=18956.200, coverage=78/100 (78.0%)
Episode 439/2000 => steps=1000, reward=18850.200, coverage=79/100 (79.0%)
Episode 440/2000 => steps=1000, reward=21115.140, coverage=79/100 (79.0%)
Episode 441/2000 => steps=730, reward=16348.810, coverage=92/100 (92.0%)
Episode 442/2000 => steps=778, reward=15028.210, coverage=77/100 (77.0%)
Episode 443/2000 => steps=770, reward=17161.520, coverage=68/100 (68.0%)
Episode 444/2000 => steps=736, reward=15433.650, coverage=73/100 (73.0%)
Episode 445/2000 => steps=527, reward=9117.620, coverage=73/100 (73.0%)
Episode 446/2000 => steps=613, reward=13638.710, coverage=83/100 (83.0%)
Episode 447/2000 => steps=896, reward=18224.470, coverage=80/100 (80.0%)
Episode 448/2000 => steps=1000, reward=17974.310, coverage=69/100 (69.0%)
Episode 449/2000 => steps=712, reward=13553.290, coverage=70/100 (70.0%)
Episode 450/2000 => steps=606, reward=11922.760, coverage=77/100 (77.0%)
Episode 451/2000 => steps=711, reward=14732.010, coverage=81/100 (81.0%)
Episode 452/2000 => steps=744, reward=15632.730, coverage=77/100 (77.0%)
Episode 453/2000 => steps=591, reward=9453.680, coverage=60/100 (60.0%)
Episode 454/2000 => steps=881, reward=16585.740, coverage=72/100 (72.0%)
Episode 455/2000 => steps=1000, reward=17777.910, coverage=64/100 (64.0%)
Episode 456/2000 => steps=721, reward=15890.500, coverage=74/100 (74.0%)
Episode 457/2000 => steps=1000, reward=19462.790, coverage=76/100 (76.0%)
Episode 458/2000 => steps=1000, reward=18641.320, coverage=80/100 (80.0%)
Episode 459/2000 => steps=1000, reward=19296.220, coverage=75/100 (75.0%)
Episode 460/2000 => steps=1000, reward=19217.110, coverage=77/100 (77.0%)
Episode 461/2000 => steps=863, reward=18625.060, coverage=78/100 (78.0%)
Episode 462/2000 => steps=1000, reward=20875.570, coverage=81/100 (81.0%)
Episode 463/2000 => steps=889, reward=17378.320, coverage=69/100 (69.0%)
Episode 464/2000 => steps=631, reward=13473.660, coverage=79/100 (79.0%)
Episode 465/2000 => steps=551, reward=10271.070, coverage=68/100 (68.0%)
Episode 466/2000 => steps=1000, reward=20523.850, coverage=75/100 (75.0%)
Episode 467/2000 => steps=756, reward=13240.850, coverage=75/100 (75.0%)
Episode 468/2000 => steps=1000, reward=18000.090, coverage=81/100 (81.0%)
Episode 469/2000 => steps=994, reward=18159.010, coverage=73/100 (73.0%)
Episode 470/2000 => steps=577, reward=10110.650, coverage=67/100 (67.0%)
Episode 471/2000 => steps=1000, reward=22090.050, coverage=78/100 (78.0%)
Episode 472/2000 => steps=860, reward=16020.700, coverage=71/100 (71.0%)
Episode 473/2000 => steps=1000, reward=20252.570, coverage=70/100 (70.0%)
Episode 474/2000 => steps=750, reward=14102.940, coverage=71/100 (71.0%)
Episode 475/2000 => steps=799, reward=17939.540, coverage=78/100 (78.0%)
Episode 476/2000 => steps=775, reward=15469.620, coverage=71/100 (71.0%)
Episode 477/2000 => steps=658, reward=12334.970, coverage=76/100 (76.0%)
Episode 478/2000 => steps=508, reward=8553.310, coverage=65/100 (65.0%)
Episode 479/2000 => steps=1000, reward=18841.030, coverage=77/100 (77.0%)
Episode 480/2000 => steps=900, reward=17327.590, coverage=68/100 (68.0%)
Episode 481/2000 => steps=1000, reward=17148.240, coverage=68/100 (68.0%)
Episode 482/2000 => steps=989, reward=18967.710, coverage=85/100 (85.0%)
Episode 483/2000 => steps=651, reward=14182.420, coverage=71/100 (71.0%)
Episode 484/2000 => steps=609, reward=13266.640, coverage=80/100 (80.0%)
Episode 485/2000 => steps=719, reward=14486.720, coverage=80/100 (80.0%)
Episode 486/2000 => steps=649, reward=11172.700, coverage=69/100 (69.0%)
Episode 487/2000 => steps=974, reward=19180.230, coverage=79/100 (79.0%)
Episode 488/2000 => steps=745, reward=14072.170, coverage=71/100 (71.0%)
Episode 489/2000 => steps=1000, reward=21519.980, coverage=80/100 (80.0%)
Episode 490/2000 => steps=1000, reward=20053.280, coverage=83/100 (83.0%)
Episode 491/2000 => steps=1000, reward=22446.020, coverage=85/100 (85.0%)
Episode 492/2000 => steps=579, reward=10868.910, coverage=69/100 (69.0%)
Episode 493/2000 => steps=520, reward=9209.820, coverage=62/100 (62.0%)
Episode 494/2000 => steps=994, reward=22605.050, coverage=82/100 (82.0%)
Episode 495/2000 => steps=721, reward=11562.590, coverage=79/100 (79.0%)
Episode 496/2000 => steps=757, reward=13819.300, coverage=77/100 (77.0%)
Episode 497/2000 => steps=554, reward=9538.070, coverage=63/100 (63.0%)
Episode 498/2000 => steps=541, reward=11179.170, coverage=66/100 (66.0%)
Episode 499/2000 => steps=875, reward=14574.540, coverage=69/100 (69.0%)
Episode 500/2000 => steps=791, reward=18723.490, coverage=79/100 (79.0%)
Episode 501/2000 => steps=1000, reward=22181.430, coverage=79/100 (79.0%)
Episode 502/2000 => steps=1000, reward=19099.290, coverage=78/100 (78.0%)
Episode 503/2000 => steps=804, reward=18072.780, coverage=87/100 (87.0%)
Episode 504/2000 => steps=958, reward=17908.960, coverage=69/100 (69.0%)
Episode 505/2000 => steps=971, reward=20241.190, coverage=70/100 (70.0%)
Episode 506/2000 => steps=1000, reward=17716.590, coverage=59/100 (59.0%)
Episode 507/2000 => steps=591, reward=13304.630, coverage=75/100 (75.0%)
Episode 508/2000 => steps=535, reward=9978.740, coverage=67/100 (67.0%)
Episode 509/2000 => steps=910, reward=18564.890, coverage=84/100 (84.0%)
Episode 510/2000 => steps=620, reward=11636.210, coverage=79/100 (79.0%)
Episode 511/2000 => steps=1000, reward=18099.680, coverage=75/100 (75.0%)
Episode 512/2000 => steps=670, reward=10778.360, coverage=71/100 (71.0%)
Episode 513/2000 => steps=818, reward=19722.480, coverage=72/100 (72.0%)
Episode 514/2000 => steps=974, reward=19839.580, coverage=71/100 (71.0%)
Episode 515/2000 => steps=1000, reward=18800.440, coverage=81/100 (81.0%)
Episode 516/2000 => steps=945, reward=19110.990, coverage=73/100 (73.0%)
Episode 517/2000 => steps=617, reward=12869.150, coverage=73/100 (73.0%)
Episode 518/2000 => steps=721, reward=13573.300, coverage=75/100 (75.0%)
Episode 519/2000 => steps=914, reward=16531.160, coverage=64/100 (64.0%)
Episode 520/2000 => steps=830, reward=13957.140, coverage=69/100 (69.0%)
Episode 521/2000 => steps=579, reward=11164.960, coverage=66/100 (66.0%)
Episode 522/2000 => steps=617, reward=11402.970, coverage=77/100 (77.0%)
Episode 523/2000 => steps=980, reward=20544.350, coverage=77/100 (77.0%)
Episode 524/2000 => steps=1000, reward=22185.600, coverage=77/100 (77.0%)
Episode 525/2000 => steps=564, reward=10464.220, coverage=75/100 (75.0%)
Episode 526/2000 => steps=530, reward=10880.970, coverage=84/100 (84.0%)
Episode 527/2000 => steps=1000, reward=18574.990, coverage=78/100 (78.0%)
Episode 528/2000 => steps=1000, reward=20077.810, coverage=77/100 (77.0%)
Episode 529/2000 => steps=573, reward=11463.190, coverage=68/100 (68.0%)
Episode 530/2000 => steps=650, reward=11630.960, coverage=70/100 (70.0%)
Episode 531/2000 => steps=689, reward=12911.390, coverage=68/100 (68.0%)
Episode 532/2000 => steps=680, reward=13904.400, coverage=79/100 (79.0%)
Episode 533/2000 => steps=1000, reward=19944.300, coverage=73/100 (73.0%)
Episode 534/2000 => steps=1000, reward=18324.440, coverage=67/100 (67.0%)
Episode 535/2000 => steps=976, reward=17380.170, coverage=70/100 (70.0%)
Episode 536/2000 => steps=1000, reward=21398.960, coverage=82/100 (82.0%)
Episode 537/2000 => steps=1000, reward=18697.290, coverage=67/100 (67.0%)
Episode 538/2000 => steps=725, reward=14476.830, coverage=70/100 (70.0%)
Episode 539/2000 => steps=742, reward=15818.250, coverage=85/100 (85.0%)
Episode 540/2000 => steps=942, reward=15013.770, coverage=70/100 (70.0%)
Episode 541/2000 => steps=696, reward=13219.990, coverage=59/100 (59.0%)
Episode 542/2000 => steps=680, reward=13866.350, coverage=86/100 (86.0%)
Episode 543/2000 => steps=1000, reward=18322.830, coverage=69/100 (69.0%)
Episode 544/2000 => steps=963, reward=17215.980, coverage=69/100 (69.0%)
Episode 545/2000 => steps=743, reward=13417.700, coverage=75/100 (75.0%)
Episode 546/2000 => steps=520, reward=10918.170, coverage=72/100 (72.0%)
Episode 547/2000 => steps=1000, reward=18942.830, coverage=73/100 (73.0%)
Episode 548/2000 => steps=557, reward=9833.160, coverage=73/100 (73.0%)
Episode 549/2000 => steps=970, reward=17212.080, coverage=69/100 (69.0%)
Episode 550/2000 => steps=647, reward=11774.610, coverage=69/100 (69.0%)
Episode 551/2000 => steps=730, reward=13678.270, coverage=72/100 (72.0%)
Episode 552/2000 => steps=849, reward=16416.360, coverage=70/100 (70.0%)
Episode 553/2000 => steps=1000, reward=18160.350, coverage=65/100 (65.0%)
Episode 554/2000 => steps=1000, reward=18900.470, coverage=72/100 (72.0%)
Episode 555/2000 => steps=701, reward=11647.400, coverage=75/100 (75.0%)
Episode 556/2000 => steps=1000, reward=20353.370, coverage=80/100 (80.0%)
Episode 557/2000 => steps=830, reward=17888.870, coverage=75/100 (75.0%)
Episode 558/2000 => steps=1000, reward=18831.150, coverage=74/100 (74.0%)
Episode 559/2000 => steps=529, reward=9458.510, coverage=68/100 (68.0%)
Episode 560/2000 => steps=1000, reward=19065.790, coverage=83/100 (83.0%)
Episode 561/2000 => steps=1000, reward=20736.700, coverage=78/100 (78.0%)
Episode 562/2000 => steps=574, reward=12430.850, coverage=84/100 (84.0%)
Episode 563/2000 => steps=1000, reward=19807.720, coverage=71/100 (71.0%)
Episode 564/2000 => steps=861, reward=19744.170, coverage=85/100 (85.0%)
Episode 565/2000 => steps=1000, reward=20947.730, coverage=83/100 (83.0%)
Episode 566/2000 => steps=1000, reward=19083.200, coverage=74/100 (74.0%)
Episode 567/2000 => steps=917, reward=17010.200, coverage=71/100 (71.0%)
Episode 568/2000 => steps=726, reward=14073.780, coverage=78/100 (78.0%)
Episode 569/2000 => steps=1000, reward=21849.420, coverage=92/100 (92.0%)
Episode 570/2000 => steps=837, reward=15966.340, coverage=65/100 (65.0%)
Episode 571/2000 => steps=1000, reward=18699.280, coverage=76/100 (76.0%)
Episode 572/2000 => steps=1000, reward=19294.100, coverage=71/100 (71.0%)
Episode 573/2000 => steps=618, reward=12592.420, coverage=77/100 (77.0%)
Episode 574/2000 => steps=791, reward=15881.780, coverage=75/100 (75.0%)
Episode 575/2000 => steps=602, reward=10714.680, coverage=75/100 (75.0%)
Episode 576/2000 => steps=591, reward=10957.900, coverage=67/100 (67.0%)
Episode 577/2000 => steps=772, reward=19459.210, coverage=91/100 (91.0%)
Episode 578/2000 => steps=1000, reward=19041.860, coverage=71/100 (71.0%)
Episode 579/2000 => steps=532, reward=11102.100, coverage=67/100 (67.0%)
Episode 580/2000 => steps=1000, reward=19928.450, coverage=78/100 (78.0%)
Episode 581/2000 => steps=901, reward=15565.740, coverage=65/100 (65.0%)
Episode 582/2000 => steps=839, reward=16517.830, coverage=74/100 (74.0%)
Episode 583/2000 => steps=565, reward=10037.300, coverage=79/100 (79.0%)
Episode 584/2000 => steps=1000, reward=21442.890, coverage=76/100 (76.0%)
Episode 585/2000 => steps=719, reward=13350.560, coverage=77/100 (77.0%)
Episode 586/2000 => steps=801, reward=14936.160, coverage=72/100 (72.0%)
Episode 587/2000 => steps=1000, reward=18200.990, coverage=70/100 (70.0%)
Episode 588/2000 => steps=1000, reward=18503.250, coverage=78/100 (78.0%)
Episode 589/2000 => steps=661, reward=11069.300, coverage=70/100 (70.0%)
Episode 590/2000 => steps=1000, reward=18671.710, coverage=75/100 (75.0%)
Episode 591/2000 => steps=1000, reward=20061.290, coverage=74/100 (74.0%)
Episode 592/2000 => steps=1000, reward=19423.520, coverage=72/100 (72.0%)
Episode 593/2000 => steps=1000, reward=19605.210, coverage=73/100 (73.0%)
Episode 594/2000 => steps=1000, reward=22145.610, coverage=80/100 (80.0%)
Episode 595/2000 => steps=939, reward=18785.720, coverage=76/100 (76.0%)
Episode 596/2000 => steps=994, reward=16630.730, coverage=66/100 (66.0%)
Episode 597/2000 => steps=717, reward=15058.280, coverage=73/100 (73.0%)
Episode 598/2000 => steps=1000, reward=17210.670, coverage=68/100 (68.0%)
Episode 599/2000 => steps=898, reward=18154.220, coverage=67/100 (67.0%)
Episode 600/2000 => steps=907, reward=15667.920, coverage=73/100 (73.0%)
Episode 601/2000 => steps=1000, reward=19800.190, coverage=77/100 (77.0%)
Episode 602/2000 => steps=952, reward=15822.720, coverage=82/100 (82.0%)
Episode 603/2000 => steps=592, reward=11454.680, coverage=62/100 (62.0%)
Episode 604/2000 => steps=950, reward=18300.160, coverage=72/100 (72.0%)
Episode 605/2000 => steps=1000, reward=18588.640, coverage=78/100 (78.0%)
Episode 606/2000 => steps=674, reward=13857.470, coverage=84/100 (84.0%)
Episode 607/2000 => steps=989, reward=17635.880, coverage=65/100 (65.0%)
Episode 608/2000 => steps=524, reward=10650.260, coverage=65/100 (65.0%)
Episode 609/2000 => steps=1000, reward=19025.450, coverage=81/100 (81.0%)
Episode 610/2000 => steps=602, reward=11651.060, coverage=67/100 (67.0%)
Episode 611/2000 => steps=600, reward=11667.990, coverage=71/100 (71.0%)
Episode 612/2000 => steps=620, reward=14436.300, coverage=83/100 (83.0%)
Episode 613/2000 => steps=814, reward=16121.700, coverage=73/100 (73.0%)
Episode 614/2000 => steps=609, reward=13434.280, coverage=76/100 (76.0%)
Episode 615/2000 => steps=594, reward=10028.340, coverage=66/100 (66.0%)
Episode 616/2000 => steps=1000, reward=18942.220, coverage=75/100 (75.0%)
Episode 617/2000 => steps=781, reward=15858.030, coverage=78/100 (78.0%)
Episode 618/2000 => steps=887, reward=13404.670, coverage=74/100 (74.0%)
Episode 619/2000 => steps=876, reward=16953.100, coverage=70/100 (70.0%)
Episode 620/2000 => steps=1000, reward=20897.280, coverage=78/100 (78.0%)
Episode 621/2000 => steps=692, reward=11754.600, coverage=77/100 (77.0%)
Episode 622/2000 => steps=1000, reward=17711.510, coverage=68/100 (68.0%)
Episode 623/2000 => steps=1000, reward=21928.420, coverage=84/100 (84.0%)
Episode 624/2000 => steps=770, reward=13883.620, coverage=71/100 (71.0%)
Episode 625/2000 => steps=578, reward=10042.970, coverage=58/100 (58.0%)
Episode 626/2000 => steps=925, reward=18621.890, coverage=68/100 (68.0%)
Episode 627/2000 => steps=1000, reward=20438.120, coverage=89/100 (89.0%)
Episode 628/2000 => steps=551, reward=10872.560, coverage=72/100 (72.0%)
Episode 629/2000 => steps=1000, reward=19014.480, coverage=68/100 (68.0%)
Episode 630/2000 => steps=956, reward=18686.180, coverage=73/100 (73.0%)
Episode 631/2000 => steps=877, reward=17957.060, coverage=86/100 (86.0%)
Episode 632/2000 => steps=1000, reward=20748.860, coverage=76/100 (76.0%)
Episode 633/2000 => steps=573, reward=11758.400, coverage=71/100 (71.0%)
Episode 634/2000 => steps=625, reward=10948.600, coverage=67/100 (67.0%)
Episode 635/2000 => steps=756, reward=15674.420, coverage=73/100 (73.0%)
Episode 636/2000 => steps=724, reward=14328.330, coverage=70/100 (70.0%)
Episode 637/2000 => steps=1000, reward=19464.100, coverage=67/100 (67.0%)
Episode 638/2000 => steps=875, reward=15239.700, coverage=67/100 (67.0%)
Episode 639/2000 => steps=939, reward=18043.360, coverage=69/100 (69.0%)
Episode 640/2000 => steps=817, reward=15550.770, coverage=76/100 (76.0%)
Episode 641/2000 => steps=637, reward=13678.890, coverage=72/100 (72.0%)
Episode 642/2000 => steps=718, reward=15938.410, coverage=76/100 (76.0%)
Episode 643/2000 => steps=580, reward=12589.780, coverage=70/100 (70.0%)
Episode 644/2000 => steps=889, reward=16560.770, coverage=75/100 (75.0%)
Episode 645/2000 => steps=550, reward=10773.510, coverage=70/100 (70.0%)
Episode 646/2000 => steps=654, reward=13019.010, coverage=74/100 (74.0%)
Episode 647/2000 => steps=870, reward=18852.500, coverage=69/100 (69.0%)
Episode 648/2000 => steps=1000, reward=16782.650, coverage=75/100 (75.0%)
Episode 649/2000 => steps=596, reward=12261.110, coverage=76/100 (76.0%)
Episode 650/2000 => steps=756, reward=16818.560, coverage=82/100 (82.0%)
Episode 651/2000 => steps=730, reward=14668.760, coverage=76/100 (76.0%)
Episode 652/2000 => steps=746, reward=12499.320, coverage=70/100 (70.0%)
Episode 653/2000 => steps=977, reward=18813.680, coverage=63/100 (63.0%)
Episode 654/2000 => steps=1000, reward=18521.940, coverage=71/100 (71.0%)
Episode 655/2000 => steps=811, reward=14659.600, coverage=66/100 (66.0%)
Episode 656/2000 => steps=688, reward=13266.800, coverage=69/100 (69.0%)
Episode 657/2000 => steps=1000, reward=19276.210, coverage=83/100 (83.0%)
Episode 658/2000 => steps=1000, reward=19685.220, coverage=78/100 (78.0%)
Episode 659/2000 => steps=691, reward=11047.090, coverage=64/100 (64.0%)
Episode 660/2000 => steps=801, reward=16732.840, coverage=72/100 (72.0%)
Episode 661/2000 => steps=1000, reward=17063.960, coverage=66/100 (66.0%)
Episode 662/2000 => steps=562, reward=10673.080, coverage=79/100 (79.0%)
Episode 663/2000 => steps=1000, reward=21636.670, coverage=77/100 (77.0%)
Episode 664/2000 => steps=889, reward=17228.580, coverage=69/100 (69.0%)
Episode 665/2000 => steps=660, reward=14001.220, coverage=69/100 (69.0%)
Episode 666/2000 => steps=1000, reward=20051.510, coverage=70/100 (70.0%)
Episode 667/2000 => steps=921, reward=19374.200, coverage=69/100 (69.0%)
Episode 668/2000 => steps=1000, reward=19615.040, coverage=80/100 (80.0%)
Episode 669/2000 => steps=558, reward=8950.340, coverage=61/100 (61.0%)
Episode 670/2000 => steps=755, reward=15374.630, coverage=71/100 (71.0%)
Episode 671/2000 => steps=1000, reward=20498.540, coverage=83/100 (83.0%)
Episode 672/2000 => steps=1000, reward=16501.880, coverage=77/100 (77.0%)
Episode 673/2000 => steps=811, reward=15644.920, coverage=62/100 (62.0%)
Episode 674/2000 => steps=861, reward=15461.630, coverage=66/100 (66.0%)
Episode 675/2000 => steps=922, reward=17912.270, coverage=78/100 (78.0%)
Episode 676/2000 => steps=558, reward=9052.620, coverage=60/100 (60.0%)
Episode 677/2000 => steps=1000, reward=20858.290, coverage=72/100 (72.0%)
Episode 678/2000 => steps=609, reward=12445.800, coverage=72/100 (72.0%)
Episode 679/2000 => steps=1000, reward=21909.850, coverage=77/100 (77.0%)
Episode 680/2000 => steps=1000, reward=22106.560, coverage=82/100 (82.0%)
Episode 681/2000 => steps=736, reward=16009.040, coverage=79/100 (79.0%)
Episode 682/2000 => steps=640, reward=11433.950, coverage=66/100 (66.0%)
Episode 683/2000 => steps=518, reward=9430.300, coverage=78/100 (78.0%)
Episode 684/2000 => steps=1000, reward=19560.070, coverage=78/100 (78.0%)
Episode 685/2000 => steps=743, reward=13932.980, coverage=75/100 (75.0%)
Episode 686/2000 => steps=704, reward=12769.260, coverage=68/100 (68.0%)
Episode 687/2000 => steps=775, reward=14985.270, coverage=78/100 (78.0%)
Episode 688/2000 => steps=1000, reward=19774.390, coverage=68/100 (68.0%)
Episode 689/2000 => steps=1000, reward=17666.400, coverage=66/100 (66.0%)
Episode 690/2000 => steps=828, reward=15974.040, coverage=70/100 (70.0%)
Episode 691/2000 => steps=846, reward=16003.360, coverage=67/100 (67.0%)
Episode 692/2000 => steps=990, reward=23731.810, coverage=78/100 (78.0%)
Episode 693/2000 => steps=980, reward=19258.130, coverage=72/100 (72.0%)
Episode 694/2000 => steps=705, reward=14518.940, coverage=80/100 (80.0%)
Episode 695/2000 => steps=770, reward=14790.680, coverage=69/100 (69.0%)
Episode 696/2000 => steps=1000, reward=22111.040, coverage=77/100 (77.0%)
Episode 697/2000 => steps=1000, reward=22475.840, coverage=80/100 (80.0%)
Episode 698/2000 => steps=877, reward=15890.400, coverage=76/100 (76.0%)
Episode 699/2000 => steps=542, reward=9609.230, coverage=60/100 (60.0%)
Episode 700/2000 => steps=864, reward=18549.340, coverage=69/100 (69.0%)
Episode 701/2000 => steps=931, reward=17631.510, coverage=74/100 (74.0%)
Episode 702/2000 => steps=840, reward=14917.130, coverage=75/100 (75.0%)
Episode 703/2000 => steps=761, reward=14607.580, coverage=66/100 (66.0%)
Episode 704/2000 => steps=924, reward=17102.120, coverage=71/100 (71.0%)
Episode 705/2000 => steps=959, reward=17978.110, coverage=75/100 (75.0%)
Episode 706/2000 => steps=800, reward=14761.430, coverage=66/100 (66.0%)
Episode 707/2000 => steps=1000, reward=24501.700, coverage=84/100 (84.0%)
Episode 708/2000 => steps=1000, reward=16847.130, coverage=70/100 (70.0%)
Episode 709/2000 => steps=1000, reward=18874.370, coverage=70/100 (70.0%)
Episode 710/2000 => steps=607, reward=13039.460, coverage=75/100 (75.0%)
Episode 711/2000 => steps=816, reward=14929.190, coverage=72/100 (72.0%)
Episode 712/2000 => steps=793, reward=14412.340, coverage=71/100 (71.0%)
Episode 713/2000 => steps=842, reward=16675.880, coverage=67/100 (67.0%)
Episode 714/2000 => steps=682, reward=12827.580, coverage=75/100 (75.0%)
Episode 715/2000 => steps=559, reward=12404.970, coverage=87/100 (87.0%)
Episode 716/2000 => steps=1000, reward=18191.310, coverage=69/100 (69.0%)
Episode 717/2000 => steps=984, reward=21344.120, coverage=72/100 (72.0%)
Episode 718/2000 => steps=1000, reward=21500.570, coverage=72/100 (72.0%)
Episode 719/2000 => steps=931, reward=19761.490, coverage=88/100 (88.0%)
Episode 720/2000 => steps=563, reward=10359.730, coverage=66/100 (66.0%)
Episode 721/2000 => steps=802, reward=16485.670, coverage=76/100 (76.0%)
Episode 722/2000 => steps=879, reward=17469.330, coverage=72/100 (72.0%)
Episode 723/2000 => steps=654, reward=13141.630, coverage=76/100 (76.0%)
Episode 724/2000 => steps=1000, reward=20043.720, coverage=73/100 (73.0%)
Episode 725/2000 => steps=923, reward=19922.900, coverage=85/100 (85.0%)
Episode 726/2000 => steps=713, reward=14727.390, coverage=76/100 (76.0%)
Episode 727/2000 => steps=902, reward=14922.960, coverage=68/100 (68.0%)
Episode 728/2000 => steps=1000, reward=20652.490, coverage=81/100 (81.0%)
Episode 729/2000 => steps=1000, reward=19620.230, coverage=76/100 (76.0%)
Episode 730/2000 => steps=708, reward=15352.370, coverage=77/100 (77.0%)
